flight_id,flight_date,airline_code,airline_name,flight_number,origin,destination,domestic,distance_km,aircraft_type,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,departure_delay_min,arrival_delay_min,delay_reason,cancelled,traveller_class,seats_booked,load_factor
18126,2024-08-30,BG,Biman Bangladesh Airlines,BG258,BZL,DAC,True,116.3,Boeing 737-800,2024-08-30T08:10:00,2024-08-30T09:06:00,2024-08-30T08:40:00,2024-08-30T09:38:00,56.0,58.0,Weather,False,Economy,120,0.6
18127,2024-08-30,BG,Biman Bangladesh Airlines,BG154,CXB,DAC,True,310.7,Airbus A320,2024-08-30T16:40:00,2024-08-30T16:40:00,2024-08-30T17:10:00,2024-08-30T17:18:00,0.0,8.0,None,False,Economy,76,0.38
18128,2024-08-30,VQ,NovoAir,VQ466,CXB,DAC,True,310.7,Airbus A320,2024-08-30T21:00:00,2024-08-30T21:00:00,2024-08-30T21:30:00,2024-08-30T21:33:00,0.0,3.0,None,False,Economy,128,0.64
18129,2024-08-30,BG,Biman Bangladesh Airlines,BG513,DXB,DAC,False,3536.8,Boeing 787-8,2024-08-30T12:50:00,2024-08-30T12:50:00,2024-08-30T17:32:56.640000,2024-08-30T17:36:56.640000,0.0,4.0,None,False,Economy,273,0.78
18130,2024-08-30,AI,Air India,AI434,DAC,DXB,False,3536.8,Boeing 777-300ER,2024-08-30T12:00:00,2024-08-30T12:00:00,2024-08-30T16:42:56.640000,2024-08-30T16:42:56.640000,0.0,0.0,None,False,Economy,134,0.38
18131,2024-08-30,BG,Biman Bangladesh Airlines,BG518,CGP,CXB,True,90.0,Boeing 737-800,2024-08-30T06:20:00,2024-08-30T06:23:00,2024-08-30T06:50:00,2024-08-30T06:51:00,3.0,1.0,None,False,Economy,153,0.77
18132,2024-08-30,VQ,NovoAir,VQ126,CGP,CXB,True,90.0,Airbus A320,2024-08-30T15:25:00,2024-08-30T15:27:00,2024-08-30T15:55:00,2024-08-30T15:55:00,2.0,0.0,None,False,Economy,175,0.88
18133,2024-08-30,EK,Emirates,EK705,DAC,DXB,False,3536.8,ATR 72-600,2024-08-30T21:00:00,2024-08-30T21:00:00,2024-08-31T01:42:56.640000,2024-08-31T01:45:56.640000,0.0,3.0,None,False,Economy,287,0.82
18134,2024-08-30,BG,Biman Bangladesh Airlines,BG976,ZYL,DAC,True,194.0,Boeing 737-800,2024-08-30T22:00:00,2024-08-30T22:05:00,2024-08-30T22:30:00,2024-08-30T22:34:00,5.0,4.0,None,False,Economy,102,0.51
18135,2024-08-30,TG,Thai Airways,TG471,DAC,CCU,False,239.2,Bombardier Dash 8-Q400,2024-08-30T12:25:00,2024-08-30T12:27:00,2024-08-30T12:55:00,2024-08-30T12:55:00,2.0,0.0,None,False,Business,306,0.87
18136,2024-08-30,VQ,NovoAir,VQ869,CGP,CXB,True,90.0,ATR 72-600,2024-08-30T06:30:00,2024-08-30T07:56:00,2024-08-30T07:00:00,2024-08-30T08:10:00,86.0,70.0,Security,False,Economy,99,0.49
18137,2024-08-30,EK,Emirates,EK561,DAC,SIN,False,2896.7,Boeing 737-800,2024-08-30T11:05:00,2024-08-30T12:09:00,2024-08-30T14:56:44.160000,2024-08-30T16:11:44.160000,64.0,75.0,Air Traffic Control,False,Economy,130,0.37
18138,2024-08-30,VQ,NovoAir,VQ406,DAC,BZL,True,116.3,Airbus A320,2024-08-30T15:25:00,2024-08-30T15:30:00,2024-08-30T15:55:00,2024-08-30T15:59:00,5.0,4.0,None,False,Business,78,0.39
18139,2024-08-30,2A,Air Astra,2A168,DAC,CGP,True,228.9,Boeing 737-800,2024-08-30T05:10:00,2024-08-30T05:33:00,2024-08-30T05:40:00,2024-08-30T05:56:00,23.0,16.0,Carrier (Operations),False,Economy,129,0.65
18140,2024-08-30,VQ,NovoAir,VQ678,DAC,RJH,True,192.5,Boeing 737-800,2024-08-30T10:45:00,2024-08-30T10:47:00,2024-08-30T11:15:00,2024-08-30T11:18:00,2.0,3.0,None,False,Economy,152,0.76
18141,2024-08-30,QR,Qatar Airways,QR775,DAC,DXB,False,3536.8,Boeing 737-800,2024-08-30T06:00:00,2024-08-30T06:00:00,2024-08-30T10:42:56.640000,2024-08-30T10:44:56.640000,0.0,2.0,None,False,Economy,153,0.44
18142,2024-08-30,2A,Air Astra,2A876,JSR,DAC,True,145.9,Boeing 737-800,2024-08-30T06:50:00,2024-08-30T06:58:00,2024-08-30T07:20:00,2024-08-30T07:22:00,8.0,2.0,None,False,Economy,104,0.52
18143,2024-08-30,AI,Air India,AI412,DAC,KUL,False,2642.3,ATR 72-600,2024-08-30T07:50:00,2024-08-30T08:04:00,2024-08-30T11:21:23.040000,2024-08-30T11:25:23.040000,14.0,4.0,Weather,False,Economy,266,0.76
18144,2024-08-30,VQ,NovoAir,VQ520,SPD,DAC,True,260.9,Boeing 777-300ER,2024-08-30T09:25:00,2024-08-30T10:47:00,2024-08-30T09:55:00,2024-08-30T11:00:00,82.0,65.0,Carrier (Operations),False,Economy,106,0.53
18145,2024-08-30,VQ,NovoAir,VQ135,CGP,DAC,True,228.9,ATR 72-600,2024-08-30T07:00:00,2024-08-30T08:27:00,2024-08-30T07:30:00,2024-08-30T08:47:00,87.0,77.0,Late Aircraft,False,Business,119,0.59
18146,2024-08-30,BS,US-Bangla Airlines,BS611,SPD,DAC,True,260.9,Boeing 787-8,2024-08-30T17:05:00,2024-08-30T17:05:00,2024-08-30T17:35:00,2024-08-30T17:35:00,0.0,0.0,None,False,Economy,169,0.84
18147,2024-08-30,BG,Biman Bangladesh Airlines,BG981,DOH,DAC,False,3912.7,ATR 72-600,2024-08-30T16:50:00,2024-08-30T16:52:00,2024-08-30T22:03:00.960000,2024-08-30T22:03:00.960000,2.0,0.0,None,False,Economy,120,0.34
18148,2024-08-30,MH,Malaysia Airlines,MH836,DAC,DEL,False,1425.3,ATR 72-600,2024-08-30T07:50:00,2024-08-30T07:50:00,2024-08-30T09:44:01.440000,2024-08-30T09:44:01.440000,0.0,0.0,None,False,Economy,170,0.49
18149,2024-08-30,MH,Malaysia Airlines,MH503,KUL,DAC,False,2642.3,ATR 72-600,2024-08-30T18:45:00,2024-08-30T18:55:00,2024-08-30T22:16:23.040000,2024-08-30T22:40:23.040000,10.0,24.0,Carrier (Operations),False,Business,265,0.76
18150,2024-08-30,TG,Thai Airways,TG378,BKK,DAC,False,1567.8,ATR 72-600,2024-08-30T16:50:00,2024-08-30T17:47:00,2024-08-30T18:55:25.440000,2024-08-30T20:07:25.440000,57.0,72.0,Air Traffic Control,False,Economy,191,0.55
18151,2024-08-30,VQ,NovoAir,VQ976,ZYL,DAC,True,194.0,Boeing 737-800,2024-08-30T21:20:00,2024-08-30T23:13:00,2024-08-30T21:50:00,2024-08-30T23:55:00,113.0,125.0,Air Traffic Control,False,Premium Economy,92,0.46
18152,2024-08-30,TG,Thai Airways,TG665,CCU,DAC,False,239.2,Boeing 737-800,2024-08-30T11:20:00,2024-08-30T13:50:00,2024-08-30T11:50:00,2024-08-30T13:48:00,150.0,118.0,Weather,False,Economy,129,0.37
18153,2024-08-30,EK,Emirates,EK983,DXB,DAC,False,3536.8,Boeing 787-8,2024-08-30T22:55:00,2024-08-30T23:19:00,2024-08-31T03:37:56.640000,2024-08-31T04:01:56.640000,24.0,24.0,Weather,False,Economy,146,0.42
18154,2024-08-30,BG,Biman Bangladesh Airlines,BG760,DAC,SPD,True,260.9,ATR 72-600,2024-08-30T12:45:00,2024-08-30T12:50:00,2024-08-30T13:15:00,2024-08-30T13:15:00,5.0,0.0,None,False,Economy,98,0.49
18155,2024-08-30,2A,Air Astra,2A769,RJH,DAC,True,192.5,Airbus A320,2024-08-30T22:05:00,2024-08-30T22:08:00,2024-08-30T22:35:00,2024-08-30T22:42:00,3.0,7.0,None,False,Economy,152,0.76
18156,2024-08-30,EK,Emirates,EK629,DEL,DAC,False,1425.3,Boeing 737-800,2024-08-30T10:10:00,2024-08-30T11:51:00,2024-08-30T12:04:01.440000,2024-08-30T13:46:01.440000,101.0,102.0,Late Aircraft,False,Economy,204,0.58
18157,2024-08-30,BG,Biman Bangladesh Airlines,BG771,DXB,DAC,False,3536.8,Bombardier Dash 8-Q400,2024-08-30T19:10:00,2024-08-30T19:21:00,2024-08-30T23:52:56.640000,2024-08-31T00:02:56.640000,11.0,10.0,None,False,Economy,231,0.66
18158,2024-08-30,2A,Air Astra,2A593,SPD,DAC,True,260.9,Boeing 787-8,2024-08-30T19:45:00,2024-08-30T22:34:00,2024-08-30T20:15:00,2024-08-30T22:36:00,169.0,141.0,Weather,False,Business,119,0.59
18159,2024-08-30,BS,US-Bangla Airlines,BS209,DAC,BZL,True,116.3,Boeing 737-800,2024-08-30T21:40:00,2024-08-30T21:49:00,2024-08-30T22:10:00,2024-08-30T22:17:00,9.0,7.0,None,False,Business,102,0.51
18160,2024-08-30,BG,Biman Bangladesh Airlines,BG799,DAC,BKK,False,1567.8,Boeing 787-8,2024-08-30T13:20:00,2024-08-30T14:46:00,2024-08-30T15:25:25.440000,2024-08-30T16:30:25.440000,86.0,65.0,Carrier (Operations),False,Economy,182,0.52
18161,2024-08-30,SQ,Singapore Airlines,SQ365,DAC,DOH,False,3912.7,Boeing 737-800,2024-08-30T10:10:00,2024-08-30T10:38:00,2024-08-30T15:23:00.960000,2024-08-30T15:59:00.960000,28.0,36.0,Carrier (Operations),False,Economy,134,0.38
18162,2024-08-30,SQ,Singapore Airlines,SQ220,DAC,DOH,False,3912.7,Airbus A320,2024-08-30T15:45:00,2024-08-30T16:37:00,2024-08-30T20:58:00.960000,2024-08-30T22:01:00.960000,52.0,63.0,Weather,False,Economy,147,0.42
18163,2024-08-30,2A,Air Astra,2A793,DAC,CXB,True,310.7,Airbus A320,2024-08-30T17:25:00,2024-08-30T17:25:00,2024-08-30T17:55:00,2024-08-30T17:59:00,0.0,4.0,None,False,Economy,74,0.37
18164,2024-08-30,BG,Biman Bangladesh Airlines,BG160,CGP,DAC,True,228.9,Boeing 777-300ER,2024-08-30T11:05:00,2024-08-30T11:05:00,2024-08-30T11:35:00,2024-08-30T11:39:00,0.0,4.0,None,False,Economy,70,0.35
18165,2024-08-30,BS,US-Bangla Airlines,BS995,DAC,ZYL,True,194.0,Bombardier Dash 8-Q400,2024-08-30T22:50:00,,2024-08-30T23:20:00,,,,Weather,True,Economy,177,0.89
18166,2024-08-30,BG,Biman Bangladesh Airlines,BG287,RJH,DAC,True,192.5,Boeing 787-8,2024-08-30T20:40:00,2024-08-30T21:06:00,2024-08-30T21:10:00,2024-08-30T21:19:00,26.0,9.0,Carrier (Operations),False,Economy,127,0.64
18167,2024-08-30,BG,Biman Bangladesh Airlines,BG357,DAC,DEL,False,1425.3,ATR 72-600,2024-08-30T14:25:00,2024-08-30T14:25:00,2024-08-30T16:19:01.440000,2024-08-30T16:19:01.440000,0.0,0.0,None,False,Economy,263,0.75
18168,2024-08-30,VQ,NovoAir,VQ202,DAC,BZL,True,116.3,Airbus A320,2024-08-30T06:20:00,2024-08-30T08:09:00,2024-08-30T06:50:00,2024-08-30T08:40:00,109.0,110.0,Weather,False,Economy,155,0.78
18169,2024-08-30,BS,US-Bangla Airlines,BS252,DAC,RJH,True,192.5,ATR 72-600,2024-08-30T10:55:00,2024-08-30T10:55:00,2024-08-30T11:25:00,2024-08-30T11:29:00,0.0,4.0,None,False,Economy,164,0.82
18170,2024-08-30,AI,Air India,AI146,DAC,CCU,False,239.2,Boeing 787-8,2024-08-30T21:40:00,2024-08-30T22:11:00,2024-08-30T22:10:00,2024-08-30T22:25:00,31.0,15.0,Security,False,Economy,142,0.41
18171,2024-08-30,BS,US-Bangla Airlines,BS141,DAC,DOH,False,3912.7,ATR 72-600,2024-08-30T08:20:00,2024-08-30T08:21:00,2024-08-30T13:33:00.960000,2024-08-30T13:35:00.960000,1.0,2.0,None,False,Economy,200,0.57
18172,2024-08-30,SQ,Singapore Airlines,SQ176,DAC,SIN,False,2896.7,ATR 72-600,2024-08-30T20:25:00,2024-08-30T21:08:00,2024-08-31T00:16:44.160000,2024-08-31T00:35:44.160000,43.0,19.0,Weather,False,Economy,253,0.72
18173,2024-08-30,BG,Biman Bangladesh Airlines,BG103,CXB,CGP,True,90.0,ATR 72-600,2024-08-30T12:55:00,2024-08-30T12:58:00,2024-08-30T13:25:00,2024-08-30T13:27:00,3.0,2.0,None,False,Economy,148,0.74
18174,2024-08-30,BS,US-Bangla Airlines,BS234,DAC,RJH,True,192.5,Boeing 787-8,2024-08-30T05:30:00,2024-08-30T05:30:00,2024-08-30T06:00:00,2024-08-30T06:00:00,0.0,0.0,None,False,Economy,136,0.68
18175,2024-08-30,BG,Biman Bangladesh Airlines,BG631,RJH,DAC,True,192.5,Airbus A320,2024-08-30T16:10:00,2024-08-30T16:10:00,2024-08-30T16:40:00,2024-08-30T16:40:00,0.0,0.0,None,False,Economy,133,0.67
18176,2024-08-30,EK,Emirates,EK682,CCU,DAC,False,239.2,Airbus A320,2024-08-30T15:35:00,2024-08-30T15:35:00,2024-08-30T16:05:00,2024-08-30T16:05:00,0.0,0.0,None,False,Economy,246,0.7
18177,2024-08-30,BG,Biman Bangladesh Airlines,BG242,DAC,CGP,True,228.9,Boeing 787-8,2024-08-30T15:30:00,2024-08-30T15:31:00,2024-08-30T16:00:00,2024-08-30T16:04:00,1.0,4.0,None,False,Business,68,0.34
18178,2024-08-30,BS,US-Bangla Airlines,BS880,DAC,BKK,False,1567.8,Airbus A320,2024-08-30T15:20:00,2024-08-30T15:23:00,2024-08-30T17:25:25.440000,2024-08-30T17:25:25.440000,3.0,0.0,None,False,Premium Economy,145,0.41
18179,2024-08-30,2A,Air Astra,2A443,DAC,RJH,True,192.5,ATR 72-600,2024-08-30T06:15:00,2024-08-30T06:17:00,2024-08-30T06:45:00,2024-08-30T06:53:00,2.0,8.0,None,False,Economy,75,0.38
18180,2024-08-30,AI,Air India,AI141,DAC,DXB,False,3536.8,Boeing 737-800,2024-08-30T13:25:00,2024-08-30T15:33:00,2024-08-30T18:07:56.640000,2024-08-30T20:17:56.640000,128.0,130.0,Carrier (Operations),False,Economy,203,0.58
18181,2024-08-30,VQ,NovoAir,VQ768,SPD,DAC,True,260.9,Boeing 737-800,2024-08-30T20:45:00,2024-08-30T21:41:00,2024-08-30T21:15:00,2024-08-30T21:47:00,56.0,32.0,Weather,False,Economy,146,0.73
18182,2024-08-30,BS,US-Bangla Airlines,BS137,DAC,RJH,True,192.5,Airbus A320,2024-08-30T19:10:00,2024-08-30T19:11:00,2024-08-30T19:40:00,2024-08-30T19:47:00,1.0,7.0,None,False,Economy,136,0.68
18183,2024-08-30,AI,Air India,AI888,DAC,KUL,False,2642.3,Boeing 787-8,2024-08-30T22:00:00,2024-08-30T22:00:00,2024-08-31T01:31:23.040000,2024-08-31T01:31:23.040000,0.0,0.0,None,False,Economy,200,0.57
18184,2024-08-30,2A,Air Astra,2A135,CGP,CXB,True,90.0,Boeing 787-8,2024-08-30T17:05:00,2024-08-30T17:06:00,2024-08-30T17:35:00,2024-08-30T17:35:00,1.0,0.0,None,False,Economy,78,0.39
18185,2024-08-30,2A,Air Astra,2A266,JSR,DAC,True,145.9,Boeing 737-800,2024-08-30T09:05:00,2024-08-30T09:05:00,2024-08-30T09:35:00,2024-08-30T09:43:00,0.0,8.0,None,False,Economy,124,0.62
18186,2024-08-30,SQ,Singapore Airlines,SQ677,DAC,DEL,False,1425.3,Boeing 737-800,2024-08-30T21:30:00,2024-08-30T21:30:00,2024-08-30T23:24:01.440000,2024-08-30T23:26:01.440000,0.0,2.0,None,False,Premium Economy,142,0.41
18187,2024-08-30,BG,Biman Bangladesh Airlines,BG215,DAC,DXB,False,3536.8,Boeing 737-800,2024-08-30T18:20:00,2024-08-30T18:24:00,2024-08-30T23:02:56.640000,2024-08-30T23:02:56.640000,4.0,0.0,None,False,Business,280,0.8
18188,2024-08-30,VQ,NovoAir,VQ787,RJH,DAC,True,192.5,Boeing 737-800,2024-08-30T21:55:00,2024-08-30T21:58:00,2024-08-30T22:25:00,2024-08-30T22:25:00,3.0,0.0,Weather,False,Economy,64,0.32
18189,2024-08-30,2A,Air Astra,2A455,DAC,CGP,True,228.9,Boeing 737-800,2024-08-30T13:05:00,2024-08-30T13:11:00,2024-08-30T13:35:00,2024-08-30T13:37:00,6.0,2.0,None,False,Economy,126,0.63
18190,2024-08-30,QR,Qatar Airways,QR272,CCU,DAC,False,239.2,Boeing 737-800,2024-08-30T21:55:00,2024-08-30T21:55:00,2024-08-30T22:25:00,2024-08-30T22:31:00,0.0,6.0,None,False,Economy,172,0.49
18191,2024-08-30,BG,Biman Bangladesh Airlines,BG309,DAC,ZYL,True,194.0,Airbus A320,2024-08-30T08:25:00,2024-08-30T08:25:00,2024-08-30T08:55:00,2024-08-30T08:57:00,0.0,2.0,None,False,Business,79,0.4
18192,2024-08-30,QR,Qatar Airways,QR577,DOH,DAC,False,3912.7,Boeing 737-800,2024-08-30T09:55:00,2024-08-30T09:57:00,2024-08-30T15:08:00.960000,2024-08-30T15:08:00.960000,2.0,0.0,None,False,Economy,220,0.63
18193,2024-08-31,BG,Biman Bangladesh Airlines,BG232,DAC,RJH,True,192.5,Boeing 787-8,2024-08-31T16:40:00,2024-08-31T16:44:00,2024-08-31T17:10:00,2024-08-31T17:10:00,4.0,0.0,None,False,Economy,117,0.58
18194,2024-08-31,BG,Biman Bangladesh Airlines,BG757,CGP,CXB,True,90.0,Boeing 737-800,2024-08-31T13:30:00,2024-08-31T13:32:00,2024-08-31T14:00:00,2024-08-31T14:00:00,2.0,0.0,None,False,Economy,151,0.76
18195,2024-08-31,2A,Air Astra,2A751,DAC,DOH,False,3912.7,Airbus A320,2024-08-31T05:10:00,2024-08-31T07:01:00,2024-08-31T10:23:00.960000,2024-08-31T12:08:00.960000,111.0,105.0,Air Traffic Control,False,Economy,216,0.62
18196,2024-08-31,TG,Thai Airways,TG465,DOH,DAC,False,3912.7,Boeing 737-800,2024-08-31T17:30:00,2024-08-31T17:32:00,2024-08-31T22:43:00.960000,2024-08-31T22:50:00.960000,2.0,7.0,None,False,Economy,273,0.78
18197,2024-08-31,EK,Emirates,EK656,DXB,DAC,False,3536.8,ATR 72-600,2024-08-31T18:55:00,2024-08-31T19:18:00,2024-08-31T23:37:56.640000,2024-08-31T23:37:56.640000,23.0,0.0,Late Aircraft,False,Economy,231,0.66
18198,2024-08-31,VQ,NovoAir,VQ185,BZL,DAC,True,116.3,Bombardier Dash 8-Q400,2024-08-31T06:35:00,2024-08-31T07:05:00,2024-08-31T07:05:00,2024-08-31T07:22:00,30.0,17.0,Late Aircraft,False,Economy,165,0.82
18199,2024-08-31,VQ,NovoAir,VQ339,DAC,BZL,True,116.3,Boeing 777-300ER,2024-08-31T17:15:00,2024-08-31T17:15:00,2024-08-31T17:45:00,2024-08-31T17:45:00,0.0,0.0,None,False,Economy,109,0.55
18200,2024-08-31,BG,Biman Bangladesh Airlines,BG772,DAC,CXB,True,310.7,Boeing 737-800,2024-08-31T12:00:00,2024-08-31T13:28:00,2024-08-31T12:30:00,2024-08-31T13:37:00,88.0,67.0,Late Aircraft,False,Economy,91,0.46
18201,2024-08-31,SQ,Singapore Airlines,SQ103,SIN,DAC,False,2896.7,Bombardier Dash 8-Q400,2024-08-31T09:20:00,2024-08-31T09:20:00,2024-08-31T13:11:44.160000,2024-08-31T13:11:44.160000,0.0,0.0,None,False,Economy,207,0.59
18202,2024-08-31,VQ,NovoAir,VQ815,BZL,DAC,True,116.3,Boeing 737-800,2024-08-31T19:55:00,2024-08-31T21:12:00,2024-08-31T20:25:00,2024-08-31T21:13:00,77.0,48.0,Carrier (Operations),False,Economy,152,0.76
18203,2024-08-31,BS,US-Bangla Airlines,BS587,DAC,CGP,True,228.9,ATR 72-600,2024-08-31T16:20:00,2024-08-31T18:10:00,2024-08-31T16:50:00,2024-08-31T18:49:00,110.0,119.0,Carrier (Operations),False,Economy,110,0.55
18204,2024-08-31,BS,US-Bangla Airlines,BS860,DAC,BZL,True,116.3,Airbus A320,2024-08-31T06:20:00,2024-08-31T06:30:00,2024-08-31T06:50:00,2024-08-31T06:50:00,10.0,0.0,None,False,Economy,117,0.58
18205,2024-08-31,BS,US-Bangla Airlines,BS826,DAC,BZL,True,116.3,ATR 72-600,2024-08-31T18:25:00,2024-08-31T18:25:00,2024-08-31T18:55:00,2024-08-31T18:55:00,0.0,0.0,None,False,Economy,75,0.38
18206,2024-08-31,2A,Air Astra,2A901,DAC,CGP,True,228.9,Boeing 737-800,2024-08-31T10:55:00,2024-08-31T10:55:00,2024-08-31T11:25:00,2024-08-31T11:36:00,0.0,11.0,None,False,Economy,101,0.51
18207,2024-08-31,EK,Emirates,EK848,DAC,KUL,False,2642.3,Boeing 787-8,2024-08-31T08:55:00,2024-08-31T08:58:00,2024-08-31T12:26:23.040000,2024-08-31T12:26:23.040000,3.0,0.0,None,False,Business,198,0.57
18208,2024-08-31,TG,Thai Airways,TG857,DAC,DEL,False,1425.3,Boeing 787-8,2024-08-31T08:35:00,2024-08-31T09:36:00,2024-08-31T10:29:01.440000,2024-08-31T11:24:01.440000,61.0,55.0,Carrier (Operations),False,Economy,239,0.68
18209,2024-08-31,BS,US-Bangla Airlines,BS785,SIN,DAC,False,2896.7,Bombardier Dash 8-Q400,2024-08-31T20:35:00,2024-08-31T20:35:00,2024-09-01T00:26:44.160000,2024-09-01T00:27:44.160000,0.0,1.0,None,False,Economy,150,0.43
18210,2024-08-31,VQ,NovoAir,VQ843,CXB,CGP,True,90.0,ATR 72-600,2024-08-31T19:45:00,2024-08-31T19:51:00,2024-08-31T20:15:00,2024-08-31T20:17:00,6.0,2.0,None,False,Economy,136,0.68
18211,2024-08-31,VQ,NovoAir,VQ107,BZL,DAC,True,116.3,Boeing 777-300ER,2024-08-31T16:55:00,2024-08-31T16:58:00,2024-08-31T17:25:00,2024-08-31T17:25:00,3.0,0.0,None,False,Economy,84,0.42
18212,2024-08-31,BS,US-Bangla Airlines,BS778,BZL,DAC,True,116.3,ATR 72-600,2024-08-31T17:30:00,2024-08-31T17:30:00,2024-08-31T18:00:00,2024-08-31T18:00:00,0.0,0.0,None,False,Premium Economy,73,0.36
18213,2024-08-31,BS,US-Bangla Airlines,BS574,SPD,DAC,True,260.9,Airbus A320,2024-08-31T10:55:00,2024-08-31T10:57:00,2024-08-31T11:25:00,2024-08-31T11:25:00,2.0,0.0,None,False,Economy,174,0.87
18214,2024-08-31,BG,Biman Bangladesh Airlines,BG394,DAC,CXB,True,310.7,Bombardier Dash 8-Q400,2024-08-31T14:10:00,2024-08-31T14:11:00,2024-08-31T14:40:00,2024-08-31T14:40:00,1.0,0.0,None,False,Economy,125,0.62
18215,2024-08-31,BS,US-Bangla Airlines,BS490,DAC,CCU,False,239.2,Airbus A320,2024-08-31T16:55:00,2024-08-31T17:31:00,2024-08-31T17:25:00,2024-08-31T17:51:00,36.0,26.0,Weather,False,Business,134,0.38
18216,2024-08-31,AI,Air India,AI324,SIN,DAC,False,2896.7,Airbus A320,2024-08-31T16:00:00,2024-08-31T18:07:00,2024-08-31T19:51:44.160000,2024-08-31T22:08:44.160000,127.0,137.0,Weather,False,Economy,262,0.75
18217,2024-08-31,BG,Biman Bangladesh Airlines,BG696,DOH,DAC,False,3912.7,Boeing 737-800,2024-08-31T18:40:00,2024-08-31T18:40:00,2024-08-31T23:53:00.960000,2024-08-31T23:54:00.960000,0.0,1.0,None,False,Economy,231,0.66
18218,2024-08-31,MH,Malaysia Airlines,MH797,DAC,CCU,False,239.2,ATR 72-600,2024-08-31T22:00:00,2024-08-31T22:00:00,2024-08-31T22:30:00,2024-08-31T22:36:00,0.0,6.0,None,False,Economy,197,0.56
18219,2024-08-31,TG,Thai Airways,TG997,DAC,CCU,False,239.2,Airbus A320,2024-08-31T15:55:00,2024-08-31T16:00:00,2024-08-31T16:25:00,2024-08-31T16:25:00,5.0,0.0,None,False,Economy,189,0.54
18220,2024-08-31,BS,US-Bangla Airlines,BS185,BZL,DAC,True,116.3,Boeing 737-800,2024-08-31T12:15:00,2024-08-31T12:54:00,2024-08-31T12:45:00,2024-08-31T13:47:00,39.0,62.0,Carrier (Operations),False,Economy,158,0.79
18221,2024-08-31,AI,Air India,AI275,DXB,DAC,False,3536.8,Boeing 777-300ER,2024-08-31T14:55:00,2024-08-31T14:57:00,2024-08-31T19:37:56.640000,2024-08-31T19:37:56.640000,2.0,0.0,None,False,Economy,263,0.75
18222,2024-08-31,2A,Air Astra,2A933,JSR,DAC,True,145.9,Boeing 777-300ER,2024-08-31T10:40:00,2024-08-31T10:40:00,2024-08-31T11:10:00,2024-08-31T11:10:00,0.0,0.0,None,False,Economy,145,0.72
18223,2024-08-31,EK,Emirates,EK443,DAC,DXB,False,3536.8,Boeing 737-800,2024-08-31T13:35:00,2024-08-31T13:38:00,2024-08-31T18:17:56.640000,2024-08-31T18:17:56.640000,3.0,0.0,None,False,Business,168,0.48
18224,2024-08-31,SQ,Singapore Airlines,SQ741,DAC,KUL,False,2642.3,ATR 72-600,2024-08-31T21:00:00,2024-08-31T21:02:00,2024-09-01T00:31:23.040000,2024-09-01T00:35:23.040000,2.0,4.0,None,False,Economy,145,0.41
18225,2024-08-31,BS,US-Bangla Airlines,BS153,RJH,DAC,True,192.5,Airbus A320,2024-08-31T11:05:00,2024-08-31T11:34:00,2024-08-31T11:35:00,2024-08-31T11:53:00,29.0,18.0,Weather,False,Economy,99,0.49
18226,2024-08-31,BS,US-Bangla Airlines,BS494,SIN,DAC,False,2896.7,Bombardier Dash 8-Q400,2024-08-31T13:20:00,2024-08-31T14:28:00,2024-08-31T17:11:44.160000,2024-08-31T18:03:44.160000,68.0,52.0,Carrier (Operations),False,Economy,224,0.64
18227,2024-08-31,SQ,Singapore Airlines,SQ597,DOH,DAC,False,3912.7,Bombardier Dash 8-Q400,2024-08-31T06:55:00,2024-08-31T07:01:00,2024-08-31T12:08:00.960000,2024-08-31T12:11:00.960000,6.0,3.0,None,False,Economy,167,0.48
18228,2024-08-31,BG,Biman Bangladesh Airlines,BG187,DAC,BZL,True,116.3,Bombardier Dash 8-Q400,2024-08-31T20:40:00,2024-08-31T21:33:00,2024-08-31T21:10:00,2024-08-31T21:49:00,53.0,39.0,Carrier (Operations),False,Economy,140,0.7
18229,2024-08-31,SQ,Singapore Airlines,SQ987,DXB,DAC,False,3536.8,Boeing 787-8,2024-08-31T19:20:00,2024-08-31T20:19:00,2024-09-01T00:02:56.640000,2024-09-01T00:50:56.640000,59.0,48.0,Security,False,Economy,289,0.83
18230,2024-08-31,BG,Biman Bangladesh Airlines,BG662,DOH,DAC,False,3912.7,Airbus A320,2024-08-31T20:10:00,2024-08-31T20:59:00,2024-09-01T01:23:00.960000,2024-09-01T02:04:00.960000,49.0,41.0,Carrier (Operations),False,Economy,202,0.58
18231,2024-08-31,BG,Biman Bangladesh Airlines,BG469,DAC,SPD,True,260.9,Bombardier Dash 8-Q400,2024-08-31T17:55:00,2024-08-31T18:04:00,2024-08-31T18:25:00,2024-08-31T18:25:00,9.0,0.0,None,False,Economy,177,0.89
18232,2024-08-31,MH,Malaysia Airlines,MH873,DXB,DAC,False,3536.8,Boeing 737-800,2024-08-31T08:35:00,2024-08-31T08:36:00,2024-08-31T13:17:56.640000,2024-08-31T13:23:56.640000,1.0,6.0,None,False,Economy,210,0.6
18233,2024-08-31,TG,Thai Airways,TG312,CCU,DAC,False,239.2,Boeing 787-8,2024-08-31T21:40:00,2024-08-31T21:40:00,2024-08-31T22:10:00,2024-08-31T22:10:00,0.0,0.0,None,False,Business,279,0.8
